2017-07-07 16:14:35	SHOT: 57 ; TIME SHoT: 2017-07-07 16:13:58.479294
2017-07-07 16:14:35	sleep263
2017-07-07 16:19:35	SHOT: 58 ; TIME SHoT: 2017-07-07 16:18:58.479328
2017-07-07 16:19:35	sleep263
2017-07-07 16:24:35	SHOT: 59 ; TIME SHoT: 2017-07-07 16:23:58.479369
2017-07-07 16:24:35	sleep263
2017-07-07 16:29:35	SHOT: 60 ; TIME SHoT: 2017-07-07 16:28:58.482929
2017-07-07 16:29:35	sleep263
2017-07-07 16:34:35	SHOT: 61 ; TIME SHoT: 2017-07-07 16:33:58.482994
2017-07-07 16:34:35	sleep263
2017-07-07 16:39:35	SHOT: 62 ; TIME SHoT: 2017-07-07 16:38:58.515425
2017-07-07 16:39:35	sleep263
2017-07-07 16:44:35	SHOT: 63 ; TIME SHoT: 2017-07-07 16:43:58.515459
2017-07-07 16:44:35	sleep263
2017-07-07 16:49:35	SHOT: 64 ; TIME SHoT: 2017-07-07 16:48:58.515481
2017-07-07 16:49:35	sleep263
2017-07-07 16:54:35	SHOT: 65 ; TIME SHoT: 2017-07-07 16:53:58.515567
2017-07-07 16:54:35	sleep263
2017-07-07 16:59:35	SHOT: 66 ; TIME SHoT: 2017-07-07 16:58:58.515625
2017-07-07 16:59:35	sleep263
2017-07-07 17:04:35	SHOT: 67 ; TIME SHoT: 2017-07-07 17:03:58.515673
2017-07-07 17:04:35	sleep263
2017-07-07 17:09:35	SHOT: 68 ; TIME SHoT: 2017-07-07 17:08:58.515704
2017-07-07 17:09:35	sleep263
2017-07-07 17:14:35	SHOT: 69 ; TIME SHoT: 2017-07-07 17:13:58.515743
2017-07-07 17:14:35	sleep263
2017-07-07 17:19:35	SHOT: 70 ; TIME SHoT: 2017-07-07 17:18:58.515797
2017-07-07 17:19:35	sleep263
2017-07-07 17:24:35	SHOT: 71 ; TIME SHoT: 2017-07-07 17:23:58.556751
2017-07-07 17:24:35	sleep263
2017-07-07 17:29:35	SHOT: 72 ; TIME SHoT: 2017-07-07 17:28:58.556825
2017-07-07 17:29:35	sleep263
2017-07-07 17:34:35	SHOT: 73 ; TIME SHoT: 2017-07-07 17:33:58.556870
2017-07-07 17:34:35	sleep263
2017-07-07 17:39:35	SHOT: 74 ; TIME SHoT: 2017-07-07 17:38:58.566726
2017-07-07 17:39:35	sleep263
2017-07-07 17:44:35	SHOT: 75 ; TIME SHoT: 2017-07-07 17:43:58.566796
2017-07-07 17:44:35	sleep263
2017-07-07 17:49:35	SHOT: 76 ; TIME SHoT: 2017-07-07 17:48:58.575608
2017-07-07 17:49:35	sleep263
2017-07-07 17:54:35	SHOT: 77 ; TIME SHoT: 2017-07-07 17:53:58.579899
2017-07-07 17:54:35	sleep263
2017-07-07 17:59:35	SHOT: 78 ; TIME SHoT: 2017-07-07 17:58:58.579963
2017-07-07 17:59:35	sleep263
2017-07-07 18:03:58	300
2017-07-07 18:08:58	300
2017-07-07 18:13:58	300
2017-07-07 18:18:58	300
2017-07-07 18:23:58	300
2017-07-07 18:28:59	300
2017-07-07 18:33:59	300
2017-07-07 18:38:59	300
2017-07-07 18:43:59	300
2017-07-07 18:48:59	300
2017-07-07 18:53:59	300
2017-07-07 18:58:59	300
2017-07-07 19:03:59	300
2017-07-07 19:08:59	300
2017-07-07 19:13:59	300
2017-07-07 19:18:59	300
2017-07-07 19:23:59	300
2017-07-07 19:28:59	300
2017-07-07 19:33:59	300
2017-07-07 19:38:59	300
2017-07-07 19:44:00	300
2017-07-07 19:49:00	300
2017-07-07 19:54:00	300
2017-07-07 19:59:00	300
2017-07-07 20:04:00	300
2017-07-07 20:09:00	300
2017-07-07 20:14:00	300
2017-07-07 20:19:00	300
2017-07-07 20:24:00	300
2017-07-07 20:29:00	300
2017-07-07 20:34:00	300
2017-07-07 20:39:01	300
2017-07-07 20:44:01	300
2017-07-07 20:49:01	300
2017-07-07 20:54:01	300
2017-07-07 20:59:01	300
2017-07-07 21:04:01	300
2017-07-07 21:09:01	300
2017-07-07 21:14:01	300
2017-07-07 21:19:01	300
2017-07-07 21:24:01	300
2017-07-07 21:29:01	300
2017-07-07 21:34:01	300
2017-07-07 21:39:02	300
2017-07-07 21:44:02	300
2017-07-07 21:49:02	300
2017-07-07 21:54:02	300
2017-07-07 21:59:02	300
2017-07-07 22:04:02	300
2017-07-07 22:09:02	300
2017-07-07 22:14:02	300
2017-07-07 22:19:02	300
2017-07-07 22:24:03	300
2017-07-07 22:29:03	300
2017-07-07 22:34:03	300
2017-07-07 22:39:03	300
2017-07-07 22:44:03	300
2017-07-07 22:49:03	300
2017-07-07 22:54:03	300
2017-07-07 22:59:03	300
2017-07-07 23:04:03	300
2017-07-07 23:09:03	300
2017-07-07 23:14:03	300
2017-07-07 23:19:04	300
2017-07-07 23:24:04	300
2017-07-07 23:29:04	300
2017-07-07 23:34:04	300
2017-07-07 23:39:04	300
2017-07-07 23:44:04	300
2017-07-07 23:49:04	300
2017-07-07 23:54:04	300
2017-07-07 23:59:04	300
2017-07-08 00:04:04	300
2017-07-08 00:09:04	300
2017-07-08 00:14:05	300
2017-07-08 00:19:05	300
2017-07-08 00:20:36	Start program
2017-07-08 00:21:21	Saturday, 08. July 2017 12:21AM
2017-07-08 00:21:21	SET INTERVAL: 0:05:00
2017-07-08 00:21:21	START-STOP TIME: 08:30:00 - 18:00:00
2017-07-08 00:21:37	CAMERA SET OK
2017-07-08 00:21:37	300
2017-07-08 00:26:37	300
2017-07-08 00:31:37	300
2017-07-08 00:36:37	300
2017-07-08 00:41:37	300
2017-07-08 00:46:37	300
2017-07-08 00:51:37	300
2017-07-08 00:56:37	300
2017-07-08 01:01:38	300
2017-07-08 01:06:38	300
2017-07-08 01:11:38	300
2017-07-08 01:16:38	300
2017-07-08 01:21:38	300
2017-07-08 01:26:38	300
2017-07-08 01:31:38	300
2017-07-08 01:36:38	300
2017-07-08 01:41:38	300
2017-07-08 01:46:38	300
2017-07-08 01:51:38	300
2017-07-08 01:56:39	300
2017-07-08 02:01:39	300
2017-07-08 02:06:39	300
2017-07-08 02:11:39	300
2017-07-08 02:16:39	300
2017-07-08 02:21:39	300
2017-07-08 02:26:39	300
2017-07-08 02:31:39	300
2017-07-08 02:36:39	300
2017-07-08 02:41:39	300
2017-07-08 02:46:39	300
2017-07-08 02:51:40	300
2017-07-08 02:56:40	300
2017-07-08 03:01:40	300
2017-07-08 03:06:40	300
2017-07-08 03:11:40	300
2017-07-08 03:16:40	300
2017-07-08 03:21:40	300
2017-07-08 03:26:40	300
2017-07-08 03:31:40	300
2017-07-08 03:36:40	300
2017-07-08 03:41:40	300
2017-07-08 03:46:41	300
2017-07-08 03:51:41	300
2017-07-08 03:56:41	300
2017-07-08 04:01:41	300
2017-07-08 04:06:41	300
2017-07-08 04:11:41	300
2017-07-08 04:16:41	300
2017-07-08 04:21:41	300
2017-07-08 04:26:41	300
2017-07-08 04:31:41	300
2017-07-08 04:36:42	300
2017-07-08 04:41:42	300
2017-07-08 04:46:42	300
2017-07-08 04:51:42	300
2017-07-08 04:56:42	300
2017-07-08 05:01:42	300
2017-07-08 05:06:42	300
2017-07-08 05:11:42	300
2017-07-08 05:16:42	300
2017-07-08 05:21:42	300
2017-07-08 05:26:43	300
2017-07-08 05:31:43	300
2017-07-08 05:36:43	300
2017-07-08 05:41:43	300
2017-07-08 05:46:43	300
2017-07-08 05:51:43	300
2017-07-08 05:56:43	300
2017-07-08 06:01:43	300
2017-07-08 06:06:43	300
2017-07-08 06:11:43	300
2017-07-08 06:16:43	300
2017-07-08 06:21:43	300
2017-07-08 06:26:43	300
2017-07-08 06:31:43	300
2017-07-08 06:36:44	300
2017-07-08 06:41:44	300
2017-07-08 06:46:44	300
2017-07-08 06:51:44	300
2017-07-08 06:56:44	300
2017-07-08 07:01:44	300
2017-07-08 07:06:44	300
2017-07-08 07:11:44	300
2017-07-08 07:16:44	300
2017-07-08 07:21:44	300
2017-07-08 07:26:44	300
2017-07-08 07:31:45	300
2017-07-08 07:36:45	300
2017-07-08 07:41:45	300
2017-07-08 07:46:45	300
2017-07-08 07:51:45	300
2017-07-08 07:56:45	300
2017-07-08 08:01:45	300
2017-07-08 08:06:45	300
2017-07-08 08:11:45	300
2017-07-08 08:16:45	300
2017-07-08 08:21:45	300
2017-07-08 08:26:45	300
2017-07-08 08:32:22	SHOT: 1 ; TIME SHoT: 2017-07-08 08:31:46.088630
2017-07-08 08:32:22	sleep263
2017-07-08 08:37:22	SHOT: 2 ; TIME SHoT: 2017-07-08 08:36:46.088694
2017-07-08 08:37:22	sleep263
2017-07-08 08:42:22	SHOT: 3 ; TIME SHoT: 2017-07-08 08:41:46.088715
2017-07-08 08:42:22	sleep263
2017-07-08 08:47:22	SHOT: 4 ; TIME SHoT: 2017-07-08 08:46:46.088786
2017-07-08 08:47:22	sleep263
2017-07-08 08:52:22	SHOT: 5 ; TIME SHoT: 2017-07-08 08:51:46.088818
2017-07-08 08:52:22	sleep263
2017-07-08 08:57:31	SHOT: 6 ; TIME SHoT: 2017-07-08 08:56:46.088890
2017-07-08 08:57:31	sleep254
2017-07-08 09:02:22	SHOT: 7 ; TIME SHoT: 2017-07-08 09:01:46.088915
2017-07-08 09:02:22	sleep263
2017-07-08 09:07:23	SHOT: 8 ; TIME SHoT: 2017-07-08 09:06:46.088939
2017-07-08 09:07:23	sleep262
2017-07-08 09:12:22	SHOT: 9 ; TIME SHoT: 2017-07-08 09:11:46.088978
2017-07-08 09:12:22	sleep263
2017-07-08 09:17:22	SHOT: 10 ; TIME SHoT: 2017-07-08 09:16:46.089018
2017-07-08 09:17:22	sleep263
2017-07-08 09:22:22	SHOT: 11 ; TIME SHoT: 2017-07-08 09:21:46.089043
2017-07-08 09:22:22	sleep263
2017-07-08 09:27:22	SHOT: 12 ; TIME SHoT: 2017-07-08 09:26:46.089070
2017-07-08 09:27:22	sleep263
2017-07-08 09:32:22	SHOT: 13 ; TIME SHoT: 2017-07-08 09:31:46.089096
2017-07-08 09:32:22	sleep263
2017-07-08 09:37:22	SHOT: 14 ; TIME SHoT: 2017-07-08 09:36:46.089118
2017-07-08 09:37:22	sleep263
2017-07-08 09:42:22	SHOT: 15 ; TIME SHoT: 2017-07-08 09:41:46.089184
